Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
1/30/2015	Jan-15	3359  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3380  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3378  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3374  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3372  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3370  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3368  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3366  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3364  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3362  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3360  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3358  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3356  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3354  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3352  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3350  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3344  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3342  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3340  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3338  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3336  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3334  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3332  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3330  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3328  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3326  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3324  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3322  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	3320  LINCOYA CREEK DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	13156	2015	8	13156000	13156	20150202-0009517	No	Yes	13.156							
1/30/2015	Jan-15	1635  LINCOYA BAY DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	119	2015	8	119000	119	20150202-0009312	No	No	0.119							
1/30/2015	Jan-15	1850  LINCOYA BAY DR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	115	2015	8	115000	115	20150202-0009387	No	No	0.115							
1/30/2015	Jan-15	168  ANTLER RIDGE CIR	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	140	2015	8	140000	140	20150202-0009316	No	No	0.14							
1/30/2015	Jan-15	636  FLINTLOCK CT	RESIDENTIAL CONDO		NASHVILLE	1/30/2015	1	Jan	102	2015	8	102000	102	20150202-0009318	No	No	0.102							
1/30/2015	Jan-15	4736  BILLINGSGATE RD	SINGLE FAMILY		ANTIOCH	1/30/2015	1	Jan	172	2015	8	172000	172	20150205-0010865	No	No	0.172							
1/30/2015	Jan-15	3208  BLUEWATER TRCE	SINGLE FAMILY		NASHVILLE	1/30/2015	1	Jan	150	2015	8	150000	150	20150130-0009127	No	No	0.15							
1/30/2015	Jan-15	1902  WILD OAKS CT	SINGLE FAMILY		ANTIOCH	1/30/2015	1	Jan	157.75	2015	8	157750	157.75	20150205-0010849	No	No	0.15775							
1/30/2015	Jan-15	2904  PINEBROOK CT	SINGLE FAMILY		ANTIOCH	1/30/2015	1	Jan	165	2015	8	165000	165	20150203-0010031	No	No	0.165							
1/30/2015	Jan-15	1400  ROSA L PARKS BLVD	RESIDENTIAL CONDO	218	NASHVILLE	1/30/2015	1	Jan	385	2015	9	385000	385	20150202-0009438	No	No	0.385							
1/30/2015	Jan-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	363	NASHVILLE	1/30/2015	1	Jan	183.5	2015	9	183500	183.5	20150210-0012411	No	No	0.1835							
1/30/2015	Jan-15	1350  ROSA L PARKS BLVD	RESIDENTIAL CONDO	451	NASHVILLE	1/30/2015	1	Jan	180	2015	9	180000	180	20150203-0010061	No	No	0.18							
1/30/2015	Jan-15	303  CRIDDLE ST	RESIDENTIAL CONDO	112	NASHVILLE	1/30/2015	1	Jan	220	2015	9	220000	220	20150204-0010335	No	No	0.22							
1/30/2015	Jan-15	700  CHURCH ST	RESIDENTIAL CONDO	802	NASHVILLE	1/30/2015	1	Jan	217.5	2015	9	217500	217.5	20150130-0009042	No	No	0.2175							
1/30/2015	Jan-15	555  CHURCH ST	RESIDENTIAL CONDO	2201	NASHVILLE	1/30/2015	1	Jan	250	2015	9	250000	250	20150203-0009900	No	No	0.25							
1/30/2015	Jan-15	415  CHURCH ST	RESIDENTIAL CONDO	1109	NASHVILLE	1/30/2015	1	Jan	229	2015	9	229000	229	20150202-0009384	No	No	0.229							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	1115	NASHVILLE	1/30/2015	1	Jan	568.4	2015	9	568400	568.4	20150202-0009707	No	No	0.5684							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2108	NASHVILLE	1/30/2015	1	Jan	446.641	2015	9	446641	446.641	20150203-0010071	No	No	0.446641							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2201	NASHVILLE	1/30/2015	1	Jan	1075.731	2015	9	1075731	1075.731	20150202-0009705	No	No	1.075731							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2202	NASHVILLE	1/30/2015	1	Jan	851	2015	9	851000	851	20150202-0009725	No	No	0.851							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2204	NASHVILLE	1/30/2015	1	Jan	696.064	2015	9	696064	696.064	20150202-0009709	No	No	0.696064							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2205	NASHVILLE	1/30/2015	1	Jan	647	2015	9	647000	647	20150202-0009704	No	No	0.647							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2206	NASHVILLE	1/30/2015	1	Jan	414.129	2015	9	414129	414.129	20150202-0009706	No	No	0.414129							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2208	NASHVILLE	1/30/2015	1	Jan	447.013	2015	9	447013	447.013	20150202-0009711	No	No	0.447013							
1/30/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2215	NASHVILLE	1/30/2015	1	Jan	637.58	2015	9	637580	637.58	20150203-0010048	No	No	0.63758							
1/30/2015	Jan-15	320  11TH AVE S	RESIDENTIAL CONDO	327	NASHVILLE	1/30/2015	1	Jan	260	2015	9	260000	260	20150130-0009147	No	No	0.26							
1/31/2015	Jan-15	1212  LAUREL ST	RESIDENTIAL CONDO	2113	NASHVILLE	1/31/2015	1	Jan	557.05	2015	9	557050	557.05	20150204-0010704	No	No	0.55705							
2/2/2015	Feb-15	421  HUNTINGTON RIDGE DR	RESIDENTIAL CONDO		NASHVILLE	2/2/2015	2	Feb	129.9	2015	1	129900	129.9	20150204-0010519	No	No	0.1299							
2/2/2015	Feb-15	8222  PERSIA WAY	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	207.5	2015	1	207500	207.5	20150204-0010535	No	No	0.2075							
2/2/2015	Feb-15	1120  STREAMDALE PT E	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	220	2015	1	220000	220	20150203-0010090	No	No	0.22							
2/2/2015	Feb-15	3320  FELICIA ST	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	135	2015	2	135000	135	20150204-0010436	No	No	0.135							
2/2/2015	Feb-15	4105  MEDIA ST	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	594.3	2015	2	594300	594.3	20150204-0010556	No	No	0.5943							
2/2/2015	Feb-15	72  CONCORD PARK W	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	749	2015	2	749000	749	20150202-0009749	No	No	0.749							
2/2/2015	Feb-15	2323  SPRINGDALE DR	RESIDENTIAL CONDO		NASHVILLE	2/2/2015	2	Feb	780	2015	2	780000	780	20150203-0010203	No	No	0.78							
2/2/2015	Feb-15	6300  WILLOW OAK DR	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	250	2015	2	250000	250	20150204-0010344	No	No	0.25							
2/2/2015	Feb-15	1728  PECAN ST	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	57	2015	3	57000	57	20150205-0010843	No	No	0.057							
2/2/2015	Feb-15	1728  PECAN ST	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	57	2015	3	57000	57	20150205-0010843	No	No	0.057							
2/2/2015	Feb-15	1013  FALLS AVE	SINGLE FAMILY		MADISON	2/2/2015	2	Feb	425	2015	6	425000	425	20150203-0010165	No	No	0.425							
2/2/2015	Feb-15	110  HART LN	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	164.9	2015	6	164900	164.9	20150204-0010548	No	No	0.1649							
2/2/2015	Feb-15	2218  FERNWOOD DR	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	164	2015	6	164000	164	20150204-0010696	No	No	0.164							
2/2/2015	Feb-15	1309  FORREST AVE	RESIDENTIAL CONDO	8	NASHVILLE	2/2/2015	2	Feb	278.7	2015	6	278700	278.7	20150209-0011714	No	No	0.2787							
2/2/2015	Feb-15	1105 B  BOSCOBEL ST	RESIDENTIAL CONDO		NASHVILLE	2/2/2015	2	Feb	389	2015	6	389000	389	20150206-0011417	No	No	0.389							
2/2/2015	Feb-15	2616  MIAMI AVE	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	150.7	2015	7	150700	150.7	20150203-0010024	No	No	0.1507							
2/2/2015	Feb-15	402  BRANDYWINE DR	SINGLE FAMILY		OLD HICKORY	2/2/2015	2	Feb	290	2015	7	290000	290	20150204-0010585	No	No	0.29							
2/2/2015	Feb-15	1828  BROOKMEADOW LN	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	179.9	2015	7	179900	179.9	20150204-0010392	No	No	0.1799							
2/2/2015	Feb-15	733  ALBANY DR	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	165	2015	7	165000	165	20150206-0011374	No	No	0.165							
2/2/2015	Feb-15	309  HUNTERS PATH CT	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	173	2015	7	173000	173	20150203-0009908	No	No	0.173							
2/2/2015	Feb-15	2120  STROMBURY DR	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	194	2015	7	194000	194	20150223-0015462	No	No	0.194							
2/2/2015	Feb-15	429  WOODBERRY DR	SINGLE FAMILY		NASHVILLE	2/2/2015	2	Feb	125.8	2015	7	125800	125.8	20150203-0009769	No	No	0.1258							
2/2/2015	Feb-15	4721  CAPE HOPE PASS	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	240	2015	8	240000	240	20150205-0010956	No	No	0.24							
2/2/2015	Feb-15	2636  LAKESIDE MEADOWS DR	SINGLE FAMILY		MOUNT JULIET	2/2/2015	2	Feb	265	2015	8	265000	265	20150212-0012982	No	No	0.265							
2/2/2015	Feb-15	3412  WESTCLIFFE CT	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	145.5	2015	8	145500	145.5	20150204-0010488	No	No	0.1455							
2/2/2015	Feb-15	5011  PRESERVE BLVD	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	187	2015	8	187000	187	20150203-0010184	No	No	0.187							
2/2/2015	Feb-15	500  HICKORY WOODS WAY	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	137.5	2015	8	137500	137.5	20150204-0010405	No	No	0.1375							
2/2/2015	Feb-15	4721  CAPE HOPE PASS	SINGLE FAMILY		HERMITAGE	2/2/2015	2	Feb	240	2015	8	240000	240	20150205-0010956	No	No	0.24							
2/2/2015	Feb-15	2636  LAKESIDE MEADOWS DR	SINGLE FAMILY		MOUNT JULIET	2/2/2015	2	Feb	265	2015	8	265000	265	20150212-0012982	No	No	0.265							
2/2/2015	Feb-15	3412  WESTCLIFFE CT	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	145.5	2015	8	145500	145.5	20150204-0010488	No	No	0.1455							
2/2/2015	Feb-15	5011  PRESERVE BLVD	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	187	2015	8	187000	187	20150203-0010184	No	No	0.187							
2/2/2015	Feb-15	500  HICKORY WOODS WAY	SINGLE FAMILY		ANTIOCH	2/2/2015	2	Feb	137.5	2015	8	137500	137.5	20150204-0010405	No	No	0.1375							
2/2/2015	Feb-15	301  CRIDDLE ST	RESIDENTIAL CONDO	401	NASHVILLE	2/2/2015	2	Feb	260	2015	9	260000	260	20150211-0012647	No	No	0.26							
2/2/2015	Feb-15	301  DEMONBREUN ST	RESIDENTIAL CONDO	2019	NASHVILLE	2/2/2015	2	Feb	286.5	2015	9	286500	286.5	20150204-0010512	No	No	0.2865							
2/2/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	504	NASHVILLE	2/2/2015	2	Feb	345.82	2015	9	345820	345.82	20150203-0010050	No	No	0.34582							
2/2/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2001	NASHVILLE	2/2/2015	2	Feb	1160.55	2015	9	1160550	1160.55	20150204-0010715	No	No	1.16055							
2/3/2015	Feb-15	510  BRENTVIEW HILLS DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	342	2015	1	342000	342	20150205-0011070	No	No	0.342							
2/3/2015	Feb-15	6735  SUNNYWOOD DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	209.9	2015	1	209900	209.9	20150203-0010055	No	No	0.2099							
2/3/2015	Feb-15	3312 A  ELKINS AVE	RESIDENTIAL CONDO		NASHVILLE	2/3/2015	2	Feb	285	2015	2	285000	285	20150225-0016213	No	No	0.285							
2/3/2015	Feb-15	2413  ELLIOTT AVE	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	350	2015	2	350000	350	20150206-0011136	No	No	0.35							
2/3/2015	Feb-15	4409  BELMONT PARK TER	RESIDENTIAL CONDO		NASHVILLE	2/3/2015	2	Feb	739	2015	2	739000	739	20150204-0010513	No	No	0.739							
2/3/2015	Feb-15	7404  HARNESS DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	223	2015	2	223000	223	20150206-0011180	No	No	0.223							
2/3/2015	Feb-15	110  BELLEVUE RD	RESIDENTIAL CONDO	36	NASHVILLE	2/3/2015	2	Feb	85	2015	2	85000	85	20150204-0010592	No	No	0.085							
2/3/2015	Feb-15	6017  DEERBROOK DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	340	2015	2	340000	340	20150205-0010958	No	No	0.34							
2/3/2015	Feb-15	1316  BEDDINGTON PARK	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	875	2015	2	875000	875	20150205-0010992	No	No	0.875							
2/3/2015	Feb-15	5312  TENNESSEE AVE	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	112.897	2015	3	112897	112.897	20150206-0011322	No	No	0.112897							
2/3/2015	Feb-15	5312  TENNESSEE AVE	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	112.897	2015	3	112897	112.897	20150206-0011322	No	No	0.112897							
2/3/2015	Feb-15	349  VAILVIEW DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	151.99	2015	5	151990	151.99	20150211-0012619	No	No	0.15199							
2/3/2015	Feb-15	733  WALNUT ST	SINGLE FAMILY		MADISON	2/3/2015	2	Feb	85	2015	6	85000	85	20150204-0010435	No	No	0.085							
2/3/2015	Feb-15	1516  PRESTON DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	229	2015	6	229000	229	20150206-0011355	No	No	0.229							
2/3/2015	Feb-15	910  PRESTON DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	264.9	2015	6	264900	264.9	20150212-0012932	No	No	0.2649							
2/3/2015	Feb-15	405  ROCKWOOD DR	SINGLE FAMILY		HERMITAGE	2/3/2015	2	Feb	120	2015	7	120000	120	20150206-0011241	No	No	0.12							
2/3/2015	Feb-15	2025  HICKORY BROOK DR	RESIDENTIAL CONDO		HERMITAGE	2/3/2015	2	Feb	163.29	2015	7	163290	163.29	20150213-0013510	No	No	0.16329							
2/3/2015	Feb-15	1812  SUMMERLAKE DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	219.9	2015	8	219900	219.9	20150205-0010946	No	No	0.2199							
2/3/2015	Feb-15	1812  SUMMERLAKE DR	SINGLE FAMILY		NASHVILLE	2/3/2015	2	Feb	219.9	2015	8	219900	219.9	20150205-0010946	No	No	0.2199							
2/3/2015	Feb-15	301  DEMONBREUN ST	RESIDENTIAL CONDO	1415	NASHVILLE	2/3/2015	2	Feb	295	2015	9	295000	295	20150211-0012603	No	No	0.295							
2/3/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2111	NASHVILLE	2/3/2015	2	Feb	363.158	2015	9	363158	363.158	20150204-0010698	No	No	0.363158							
2/3/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2210	NASHVILLE	2/3/2015	2	Feb	317.695	2015	9	317695	317.695	20150204-0010717	No	No	0.317695							
2/3/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2211	NASHVILLE	2/3/2015	2	Feb	373.558	2015	9	373558	373.558	20150204-0010707	No	No	0.373558							
2/3/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	2212	NASHVILLE	2/3/2015	2	Feb	332.92	2015	9	332920	332.92	20150205-0011075	No	No	0.33292							
2/4/2015	Feb-15	518  SOUTHCREST DR	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	100	2015	1	100000	100	20150206-0011338	No	No	0.1							
2/4/2015	Feb-15	4500  POST RD	RESIDENTIAL CONDO	41	NASHVILLE	2/4/2015	2	Feb	236	2015	2	236000	236	20150224-0015787	No	No	0.236							
2/4/2015	Feb-15	69  WYN OAK	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	560	2015	2	560000	560	20150206-0011319	No	No	0.56							
2/4/2015	Feb-15	914 A  BRADFORD AVE	RESIDENTIAL CONDO		NASHVILLE	2/4/2015	2	Feb	629.454	2015	2	629454	629.454	20150206-0011248	No	No	0.629454							
2/4/2015	Feb-15	2812  27TH AVE S	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	210	2015	2	210000	210	20150210-0012065	No	No	0.21							
2/4/2015	Feb-15	115  HOLLY FRST	RESIDENTIAL CONDO		NASHVILLE	2/4/2015	2	Feb	220	2015	2	220000	220	20150205-0010916	No	No	0.22							
2/4/2015	Feb-15	5610  KENTUCKY AVE	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	345	2015	3	345000	345	20150209-0011885	No	No	0.345							
2/4/2015	Feb-15	5610  KENTUCKY AVE	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	345	2015	3	345000	345	20150209-0011885	No	No	0.345							
2/4/2015	Feb-15	206  ALTA LOMA RD	SINGLE FAMILY		MADISON	2/4/2015	2	Feb	91	2015	6	91000	91	20150206-0011347	No	No	0.091							
2/4/2015	Feb-15	506  S 13TH ST	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	160	2015	6	160000	160	20150211-0012615	No	No	0.16							
2/4/2015	Feb-15	908  HADLEY AVE	SINGLE FAMILY		OLD HICKORY	2/4/2015	2	Feb	189.9	2015	7	189900	189.9	20150206-0011345	No	No	0.1899							
2/4/2015	Feb-15	4444  GINA BROOKE DR	DUPLEX		HERMITAGE	2/4/2015	2	Feb	96.5	2015	7	96500	96.5	20150210-0012117	No	No	0.0965							
2/4/2015	Feb-15	1608  WESTERN SHORE DR	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	136	2015	8	136000	136	20150206-0011342	No	No	0.136							
2/4/2015	Feb-15	1608  WESTERN SHORE DR	SINGLE FAMILY		NASHVILLE	2/4/2015	2	Feb	136	2015	8	136000	136	20150206-0011342	No	No	0.136							
2/4/2015	Feb-15	1807 A  4TH AVE N	RESIDENTIAL CONDO		NASHVILLE	2/4/2015	2	Feb	375	2015	9	375000	375	20150209-0011957	No	No	0.375							
2/4/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	1204	NASHVILLE	2/4/2015	2	Feb	674	2015	9	674000	674	20150209-0012010	No	No	0.674							
2/4/2015	Feb-15	1212  LAUREL ST	RESIDENTIAL CONDO	1911	NASHVILLE	2/4/2015	2	Feb	346	2015	9	346000	346	20150209-0012020	No	No	0.346							
2/5/2015	Feb-15	3124  KINROSS AVE	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	115	2015	1	115000	115	20150206-0011097	No	No	0.115							
2/5/2015	Feb-15	608  ROCHELLE DR	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	351	2015	1	351000	351	20150210-0012216	No	No	0.351							
2/5/2015	Feb-15	2022  SHAYLIN LOOP	RESIDENTIAL CONDO		ANTIOCH	2/5/2015	2	Feb	132.5	2015	1	132500	132.5	20150209-0011667	No	No	0.1325							
2/5/2015	Feb-15	1511  FERGUSON AVE	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	305	2015	2	305000	305	20150209-0011941	No	No	0.305							
2/5/2015	Feb-15	120  LONGWOOD PL	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	330	2015	2	330000	330	20150211-0012659	No	No	0.33							
2/5/2015	Feb-15	911  GILMORE AVE	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	331	2015	2	331000	331	20150209-0011907	No	No	0.331							
2/5/2015	Feb-15	3615  GENERAL BATE DR	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	419	2015	2	419000	419	20150206-0011286	No	No	0.419							
2/5/2015	Feb-15	4436  KIRKBROOK CT	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	238	2015	2	238000	238	20150209-0011839	No	No	0.238							
2/5/2015	Feb-15	1912  CROMWELL DR	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	420	2015	2	420000	420	20150209-0011892	No	No	0.42							
2/5/2015	Feb-15	515  BASSWOOD AVE	RESIDENTIAL CONDO	30	NASHVILLE	2/5/2015	2	Feb	60	2015	3	60000	60	20150209-0011960	No	No	0.06							
2/5/2015	Feb-15	5210 A  MICHIGAN AVE	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	310	2015	3	310000	310	20150213-0013476	No	No	0.31							
2/5/2015	Feb-15	515  BASSWOOD AVE	RESIDENTIAL CONDO	30	NASHVILLE	2/5/2015	2	Feb	60	2015	3	60000	60	20150209-0011960	No	No	0.06							
2/5/2015	Feb-15	5210 A  MICHIGAN AVE	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	310	2015	3	310000	310	20150213-0013476	No	No	0.31							
2/5/2015	Feb-15	3024  EWINGDALE DR	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	125	2015	4	125000	125	20150219-0014476	No	No	0.125							
2/5/2015	Feb-15	1511  JEWEL ST	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	164.9	2015	6	164900	164.9	20150209-0012027	No	No	0.1649							
2/5/2015	Feb-15	1624  ORDWAY PL	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	65	2015	6	65000	65	20150210-0012442	No	No	0.065							
2/5/2015	Feb-15	908  CLARKE ST	SINGLE FAMILY		OLD HICKORY	2/5/2015	2	Feb	169	2015	7	169000	169	20150209-0011792	No	No	0.169							
2/5/2015	Feb-15	2609  RIVER MEADE WAY	SINGLE FAMILY		NASHVILLE	2/5/2015	2	Feb	136	2015	7	136000	136	20150219-0014502	No	No	0.136							
