Date	Month	Channel	Owner	Zone	Sales Value	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit
7/24/2015	15-Jul	SINGLE FAMILY	3140  CLOVERWOOD DR 	7		145000	145			No
7/24/2015	15-Jul	SINGLE FAMILY	880  NORWALK DR 	8		140000	140			No
7/24/2015	15-Jul	SINGLE FAMILY	2598  HESSEY PASS 	8		344000	344			No
7/24/2015	15-Jul	SINGLE FAMILY	2768  ALVIN SPERRY PASS 	8		279800	279.8			No
7/24/2015	15-Jul	SINGLE FAMILY	1008  BLUE MOUNTAIN LN 	8		158500	158.5			No
7/24/2015	15-Jul	SINGLE FAMILY	279  BELL RD 	8		145000	145			No
7/24/2015	15-Jul	SINGLE FAMILY	5700  CEDAR ASH XING 	8		179900	179.9			No
7/24/2015	15-Jul	SINGLE FAMILY	1412  CHUTNEY CT 	8		120000	120			No
7/27/2015	15-Jul	SINGLE FAMILY	520  MORTON AVE 	1		160000	160			No
7/27/2015	15-Jul	SINGLE FAMILY	3012  LOUISE DR 	1		115000	115			No
7/27/2015	15-Jul	SINGLE FAMILY	424  VERITAS ST 	1		150000	150			No
7/27/2015	15-Jul	SINGLE FAMILY	5640  OAKES DR 	1		264900	264.9			No
7/27/2015	15-Jul	SINGLE FAMILY	558  HUNTINGTON PKWY 	1		195000	195			No
7/27/2015	15-Jul	SINGLE FAMILY	809  OAK SPRINGS CT 	1		245900	245.9			No
7/27/2015	15-Jul	SINGLE FAMILY	1128  SHIRE DR 	1		175000	175			No
7/27/2015	15-Jul	SINGLE FAMILY	6608  HOLT RD 	1		339528	339.528			No
7/27/2015	15-Jul	SINGLE FAMILY	6508  SUNNYWOOD DR 	1		265000	265			No
7/27/2015	15-Jul	SINGLE FAMILY	7241  WILD APPLE CT 	1		232000	232			No
7/27/2015	15-Jul	SINGLE FAMILY	842  BROOK HOLLOW RD 	2		290000	290			No
7/27/2015	15-Jul	SINGLE FAMILY	4207  NEBRASKA AVE 	2		285000	285			No
7/27/2015	15-Jul	SINGLE FAMILY	749 HAMILTON AVE 	2		385000	385			No
7/27/2015	15-Jul	SINGLE FAMILY	907  BATTLEFIELD DR 	2		340000	340			No
7/27/2015	15-Jul	SINGLE FAMILY	808  LYNNWOOD BLVD 	2		1580000	1580			No
7/27/2015	15-Jul	SINGLE FAMILY	3729  SPRINGWATER DR 	2		210550	210.55			No
7/27/2015	15-Jul	SINGLE FAMILY	1129  SILVERLEAF TER 	2		280000	280			No
7/27/2015	15-Jul	SINGLE FAMILY	1753  OLD HICKORY BLVD 	2		589500	589.5			No
7/27/2015	15-Jul	SINGLE FAMILY	1129  RADNOR GLEN DR 	2		1370000	1370			No
7/27/2015	15-Jul	SINGLE FAMILY	6206  FREEDOM DR 	3		174900	174.9			No
7/27/2015	15-Jul	SINGLE FAMILY	512  CEDAR CV 	3		295000	295			No
7/27/2015	15-Jul	SINGLE FAMILY	8040  BOONE TRCE 	3		250000	250			No
7/27/2015	15-Jul	SINGLE FAMILY	3380  WILLIAM BAILEY DR 	4		232321	232.321			No
7/27/2015	15-Jul	SINGLE FAMILY	1018  ALICE AVE 	4		75000	75			No
7/27/2015	15-Jul	SINGLE FAMILY	410  GATES RD 	6		139900	139.9			No
7/27/2015	15-Jul	SINGLE FAMILY	209  GARNER AVE 	6		112000	112			No
7/27/2015	15-Jul	SINGLE FAMILY	836  LEMONT DR 	6		200700	200.7			No
7/27/2015	15-Jul	SINGLE FAMILY	1520  BEAUS WAY 	6		183900	183.9			No
7/27/2015	15-Jul	SINGLE FAMILY	509  LANIER DR 	6		139900	139.9			No
7/27/2015	15-Jul	SINGLE FAMILY	1805  MCGAVOCK PIKE 	6		435000	435			No
7/27/2015	15-Jul	SINGLE FAMILY	1227  MCGAVOCK PIKE 	6		106000	106			No
7/27/2015	15-Jul	SINGLE FAMILY	1613  PEERMAN DR 	6		280900	280.9			No
7/27/2015	15-Jul	SINGLE FAMILY	2404  GREGORY DR 	6		210000	210			No
7/27/2015	15-Jul	SINGLE FAMILY	1803  GUEST DR 	6		185000	185			No
7/27/2015	15-Jul	SINGLE FAMILY	1623  ORDWAY PL 	6		292700	292.7			No
7/27/2015	15-Jul	SINGLE FAMILY	1426  FULTON ST 	6		121500	121.5			No
7/27/2015	15-Jul	SINGLE FAMILY	1340  TIMBER VALLEY DR 	8		219000	219			No
7/27/2015	15-Jul	SINGLE FAMILY	1721  TIMBER PT 	8		175000	175			No
7/27/2015	15-Jul	SINGLE FAMILY	1009  AINSWORTH CIR 	8		190000	190			No
7/27/2015	15-Jul	SINGLE FAMILY	3248  NEW TOWNE RD 	8		169900	169.9			No
7/27/2015	15-Jul	SINGLE FAMILY	7452  E WINCHESTER DR 	8		172900	172.9			No
7/27/2015	15-Jul	SINGLE FAMILY	501  SUGAREE PT 	8		130000	130			No
7/27/2015	15-Jul	SINGLE FAMILY	4932  HICKORY WOODS  E 	8		163000	163			No
7/27/2015	15-Jul	SINGLE FAMILY	6117  FIRELIGHT TRL 	8		195000	195			No
7/28/2015	15-Jul	SINGLE FAMILY	58  PEACHTREE ST 	1		156900	156.9			No
7/28/2015	15-Jul	SINGLE FAMILY	509  CRIEVE RD 	1		295000	295			No
7/28/2015	15-Jul	SINGLE FAMILY	525  HOGAN RD 	1		345000	345			No
7/28/2015	15-Jul	SINGLE FAMILY	5405  BARTON VALE DR 	1		263900	263.9			No
7/28/2015	15-Jul	SINGLE FAMILY	211  TOWNES DR 	1		152000	152			No
7/28/2015	15-Jul	SINGLE FAMILY	505  ALMADALE CT 	1		487900	487.9			No
7/28/2015	15-Jul	SINGLE FAMILY	5580  SADDLEWOOD LN 	1		395000	395			No
7/28/2015	15-Jul	SINGLE FAMILY	912  TOTE LN 	1		198900	198.9			No
7/28/2015	15-Jul	SINGLE FAMILY	6412  SUNNYWOOD DR 	1		240000	240			No
7/28/2015	15-Jul	SINGLE FAMILY	759  EVENING AVE 	1		239446	239.446			No
7/28/2015	15-Jul	SINGLE FAMILY	8005  MANDAN DR 	1		240000	240			No
7/28/2015	15-Jul	SINGLE FAMILY	5554  PRADA DR 	1		225499	225.499			No
7/28/2015	15-Jul	SINGLE FAMILY	5104  ANDER DR 	1		223000	223			No
7/28/2015	15-Jul	SINGLE FAMILY	2613  W KIRKWOOD AVE 	2		460000	460			No
7/28/2015	15-Jul	SINGLE FAMILY	519  AVONDALE PARK BLVD 	2		234445	234.445			No
7/28/2015	15-Jul	SINGLE FAMILY	6925  SOMERSET FARMS CIR 	2		200000	200			No
7/28/2015	15-Jul	SINGLE FAMILY	2012  EARLINGTON DR 	2		1350000	1350			No
7/28/2015	15-Jul	SINGLE FAMILY	1516  OTTER CREEK RD 	2		699000	699			No
7/28/2015	15-Jul	SINGLE FAMILY	473  SUNLINER DR 	3		241032	241.032			No
7/28/2015	15-Jul	SINGLE FAMILY	933  33RD AVE N 	3		78000	78			No
7/28/2015	15-Jul	SINGLE FAMILY	814  31ST AVE N 	3		172365	172.365			No
7/28/2015	15-Jul	SINGLE FAMILY	7840  FARMINGTON PL 	3		213250	213.25			No
7/28/2015	15-Jul	SINGLE FAMILY	910  YOUNGS LN 	4		225000	225			No
7/28/2015	15-Jul	SINGLE FAMILY	301  ROSCOE ST 	5		182000	182			No
7/28/2015	15-Jul	SINGLE FAMILY	614  NEELYS BEND RD 	6		88000	88			No
7/28/2015	15-Jul	SINGLE FAMILY	2562  BETHWOOD DR 	6		85000	85			No
7/28/2015	15-Jul	SINGLE FAMILY	1522  JONES AVE 	6		117500	117.5			No
7/28/2015	15-Jul	SINGLE FAMILY	1208  LISCHEY AVE 	6		260000	260			No
7/28/2015	15-Jul	SINGLE FAMILY	1313  N 5TH ST 	6		170000	170			No
7/28/2015	15-Jul	SINGLE FAMILY	2631  PENNINGTON AVE 	6		250000	250			No
7/28/2015	15-Jul	SINGLE FAMILY	1809  BOSCOBEL ST 	6		549900	549.9			No
7/28/2015	15-Jul	SINGLE FAMILY	2520  PARK GREEN LN 	7		144000	144			No
7/28/2015	15-Jul	SINGLE FAMILY	4136  LONGFELLOW DR 	7		190000	190			No
7/28/2015	15-Jul	SINGLE FAMILY	2516  STONES RIVER CT 	7		286000	286			No
7/28/2015	15-Jul	SINGLE FAMILY	504  BELGIUM DR 	7		150000	150			No
7/28/2015	15-Jul	SINGLE FAMILY	117  LAKESIDE CT 	7		240000	240			No
7/28/2015	15-Jul	SINGLE FAMILY	3504  GREENWOOD DR 	7		185800	185.8			No
7/28/2015	15-Jul	SINGLE FAMILY	3295  NIAGARA DR 	7		179900	179.9			No
7/28/2015	15-Jul	SINGLE FAMILY	1121  RIVERBIRCH WAY 	7		377500	377.5			No
7/28/2015	15-Jul	SINGLE FAMILY	1014  KIPLING DR 	8		107000	107			No
7/28/2015	15-Jul	SINGLE FAMILY	681  PICCADILLY ROW 	8		128000	128			No
7/28/2015	15-Jul	SINGLE FAMILY	2932  HIGH RIGGER DR 	8		148000	148			No
7/28/2015	15-Jul	SINGLE FAMILY	3509  COUNTRY WAY RD 	8		152100	152.1			No
7/28/2015	15-Jul	SINGLE FAMILY	704  WINTER HAVEN CT 	8		126000	126			No
7/28/2015	15-Jul	SINGLE FAMILY	1616  LONDON GARDENS CT 	8		149000	149			No
7/28/2015	15-Jul	SINGLE FAMILY	1653  HIGHWATER DR 	8		184981	184.981			No
7/28/2015	15-Jul	SINGLE FAMILY	3625  LONGHAVEN XING 	8		182000	182			No
7/28/2015	15-Jul	SINGLE FAMILY	404  HICKORY WOODS CT 	8		127450	127.45			No
7/28/2015	15-Jul	SINGLE FAMILY	404  HICKORY WOODS CT 	8		124000	124			No
7/29/2015	15-Jul	SINGLE FAMILY	623  HOGAN RD 	1		280000	280			No
7/29/2015	15-Jul	SINGLE FAMILY	3801  TURLEY DR 	1		115000	115			No
7/29/2015	15-Jul	SINGLE FAMILY	720  BAXTER LN 	1		487500	487.5			No
7/29/2015	15-Jul	SINGLE FAMILY	5024  OLIVIA DR 	1		160000	160			No
7/29/2015	15-Jul	SINGLE FAMILY	925  FALLVIEW TRL 	1		197549	197.549			No
7/29/2015	15-Jul	SINGLE FAMILY	2337  SOMERSET VALLEY DR 	1		254500	254.5			No
7/29/2015	15-Jul	SINGLE FAMILY	2430  ANSON LN 	1		208000	208			No
7/29/2015	15-Jul	SINGLE FAMILY	859  DAYBREAK DR 	1		202990	202.99			No
7/29/2015	15-Jul	SINGLE FAMILY	7284  SANTEELAH WAY 	1		230000	230			No
7/29/2015	15-Jul	SINGLE FAMILY	423  E BEND DR 	2		115000	115			No
7/29/2015	15-Jul	SINGLE FAMILY	6110  DUNHAM SPRINGS RD 	2		900000	900			No
7/29/2015	15-Jul	SINGLE FAMILY	334  WHITWORTH WAY 	2		510000	510			No
7/29/2015	15-Jul	SINGLE FAMILY	1903  HILLSIDE AVE 	2		360000	360			No
7/29/2015	15-Jul	SINGLE FAMILY	3809  DORCAS DR 	2		1450000	1450			No
7/29/2015	15-Jul	SINGLE FAMILY	3500  WOODMONT BLVD 	2		1560000	1560			No
7/29/2015	15-Jul	SINGLE FAMILY	404  CEDAR FOREST DR 	2		231000	231			No
7/29/2015	15-Jul	SINGLE FAMILY	6509  ROLLING FORK DR 	2		375000	375			No
7/29/2015	15-Jul	SINGLE FAMILY	1111  FRANCES AVE 	2		740000	740			No
7/29/2015	15-Jul	SINGLE FAMILY	5878  E ASHLAND DR 	2		555000	555			No
7/29/2015	15-Jul	SINGLE FAMILY	701  COLLINS TRACE CT 	2		273500	273.5			No
7/29/2015	15-Jul	SINGLE FAMILY	7309  OLMSTED DR 	2		370000	370			No
7/29/2015	15-Jul	SINGLE FAMILY	5001  STONEMEADE DR 	2		280000	280			No
7/29/2015	15-Jul	SINGLE FAMILY	753  GOODPASTURE TER 	2		315750	315.75			No
7/29/2015	15-Jul	SINGLE FAMILY	2008  26TH AVE N 	3		95000	95			No
7/29/2015	15-Jul	SINGLE FAMILY	5708  TENNESSEE AVE 	3		160000	160			No
7/29/2015	15-Jul	SINGLE FAMILY	512  CONTINENTAL DR 	3		225000	225			No
7/29/2015	15-Jul	SINGLE FAMILY	8024  BOONE TRCE 	3		260000	260			No
7/29/2015	15-Jul	SINGLE FAMILY	634  W NOCTURNE DR 	4		257000	257			No
7/29/2015	15-Jul	SINGLE FAMILY	4053  YOEST DR 	5		165000	165			No
7/29/2015	15-Jul	SINGLE FAMILY	939 ELVIRA AVE 	6		250000	250			No
7/29/2015	15-Jul	SINGLE FAMILY	2022  OLGA AVE 	6		300000	300			No
7/29/2015	15-Jul	SINGLE FAMILY	2011  FORREST GREEN DR 	6		275000	275			No
7/29/2015	15-Jul	SINGLE FAMILY	1010  JOSEPH AVE 	6		207500	207.5			No
7/29/2015	15-Jul	SINGLE FAMILY	2402  BARCLAY DR 	6		285900	285.9			No
7/29/2015	15-Jul	SINGLE FAMILY	137  SCENIC VIEW RD 	7		123000	123			No
7/29/2015	15-Jul	SINGLE FAMILY	3036  PENN MEADE WAY 	7		119900	119.9			No
7/29/2015	15-Jul	SINGLE FAMILY	105  RUSTIC CT 	7		360000	360			No
7/29/2015	15-Jul	SINGLE FAMILY	6014  LOPEZ LN 	7		153000	153			No
7/29/2015	15-Jul	SINGLE FAMILY	520  COTTONWOOD DR 	7		151000	151			No
7/29/2015	15-Jul	SINGLE FAMILY	3015  IRONWOOD DR 	7		134500	134.5			No
7/29/2015	15-Jul	SINGLE FAMILY	1716  STONEWATER DR 	7		224500	224.5			No
7/29/2015	15-Jul	SINGLE FAMILY	1816  KAYLEE MEADOW LN 	8		365000	365			No
7/29/2015	15-Jul	SINGLE FAMILY	2436  RAVINE DR 	8		198000	198			No
7/29/2015	15-Jul	SINGLE FAMILY	1016  ALDERSGATE RD 	8		152900	152.9			No
7/29/2015	15-Jul	SINGLE FAMILY	2945  ANDERSON RD 	8		159000	159			No
7/29/2015	15-Jul	SINGLE FAMILY	3705  BELLE OAKS DR 	8		144500	144.5			No
7/29/2015	15-Jul	SINGLE FAMILY	204  BURWICK CT 	8		179900	179.9			No
7/29/2015	15-Jul	SINGLE FAMILY	1641  HIGHWATER DR 	8		196215	196.215			No
7/30/2015	15-Jul	SINGLE FAMILY	305  TANKSLEY AVE 	1		175000	175			No
7/30/2015	15-Jul	SINGLE FAMILY	241  NUNLEY DR 	1		171950	171.95			No
7/30/2015	15-Jul	SINGLE FAMILY	114  VALERIA ST 	1		209900	209.9			No
7/30/2015	15-Jul	SINGLE FAMILY	4805  MERRILL LN 	1		244900	244.9			No
7/30/2015	15-Jul	SINGLE FAMILY	644  HOGAN RD 	1		279500	279.5			No
7/30/2015	15-Jul	SINGLE FAMILY	508  BARRYWOOD DR 	1		340000	340			No
7/30/2015	15-Jul	SINGLE FAMILY	5212  SMARTT DR 	1		240000	240			No
7/30/2015	15-Jul	SINGLE FAMILY	5915  EDMONDSON PIKE 	1		345000	345			No
7/30/2015	15-Jul	SINGLE FAMILY	8616  GAUPHIN PL 	1		200000	200			No
7/30/2015	15-Jul	SINGLE FAMILY	8686  GAUPHIN PL 	1		243000	243			No
7/30/2015	15-Jul	SINGLE FAMILY	1272  BENDING CREEK DR 	1		174900	174.9			No
7/30/2015	15-Jul	SINGLE FAMILY	3416  CHANDLER COVE WAY 	1		209000	209			No
7/30/2015	15-Jul	SINGLE FAMILY	1064  BLAIRFIELD DR 	1		185000	185			No
7/30/2015	15-Jul	SINGLE FAMILY	1504  SIMPSON CT 	1		390000	390			No
7/30/2015	15-Jul	SINGLE FAMILY	3008  BROOKVIEW FOREST DR 	1		357000	357			No
7/30/2015	15-Jul	SINGLE FAMILY	6605  SUNNYWOOD DR 	1		269481	269.481			No
7/30/2015	15-Jul	SINGLE FAMILY	6609  SUNNYWOOD DR 	1		253503	253.503			No
7/30/2015	15-Jul	SINGLE FAMILY	2806  W LINDEN AVE 	2		1000000	1000			No
7/30/2015	15-Jul	SINGLE FAMILY	839  ACKLEN AVE 	2		620000	620			No
7/30/2015	15-Jul	SINGLE FAMILY	1112  S DOUGLAS AVE 	2		450000	450			No
7/30/2015	15-Jul	SINGLE FAMILY	708  VOSSWOOD DR 	2		325000	325			No
7/30/2015	15-Jul	SINGLE FAMILY	3636 MAYFLOWER PL 	2		365000	365			No
7/30/2015	15-Jul	SINGLE FAMILY	3612  RAINBOW PL 	2		459000	459			No
7/30/2015	15-Jul	SINGLE FAMILY	7036  STILL SPRING HOLLOW DR 	2		320000	320			No
7/30/2015	15-Jul	SINGLE FAMILY	1048  PERCY WARNER BLVD 	2		286000	286			No
7/30/2015	15-Jul	SINGLE FAMILY	926  CHANCERY LN 	2		620000	620			No
7/30/2015	15-Jul	SINGLE FAMILY	816  CHERRY LAUREL CT 	2		518000	518			No
7/30/2015	15-Jul	SINGLE FAMILY	4017  OUTER DR 	2		510000	510			No
7/30/2015	15-Jul	SINGLE FAMILY	852  BATTERY LN 	2		455000	455			No
7/30/2015	15-Jul	SINGLE FAMILY	4048  STONYBROOK DR 	2		210000	210			No
7/30/2015	15-Jul	SINGLE FAMILY	1304  HATTERAS WAY 	2		280000	280			No
7/30/2015	15-Jul	SINGLE FAMILY	717  HARPETH BEND DR 	2		221000	221			No
7/30/2015	15-Jul	SINGLE FAMILY	5613  OTTERSHAW CT 	2		1257500	1257.5			No
7/30/2015	15-Jul	SINGLE FAMILY	4610  ILLINOIS AVE 	3		200000	200			No
7/30/2015	15-Jul	SINGLE FAMILY	8321  TRADING POST CT 	3		209000	209			No
7/30/2015	15-Jul	SINGLE FAMILY	8253  BOONE TRCE 	3		197000	197			No
7/30/2015	15-Jul	SINGLE FAMILY	7136  COMMONWEALTH CIR 	3		201000	201			No
7/30/2015	15-Jul	SINGLE FAMILY	6233  RIVERVALLEY DR 	3		269000	269			No
7/30/2015	15-Jul	SINGLE FAMILY	7801  STEEPLECHASE LN 	3		235000	235			No
7/30/2015	15-Jul	SINGLE FAMILY	7801  STEEPLECHASE LN 	3		215000	215			No
7/30/2015	15-Jul	SINGLE FAMILY	2805  RED CLOVER CT 	4		253095	253.095			No
7/30/2015	15-Jul	SINGLE FAMILY	2323  WHITES CREEK PIKE 	4		36000	36			No
7/30/2015	15-Jul	SINGLE FAMILY	1205  W TRINITY LN 	4		42000	42			No
7/30/2015	15-Jul	SINGLE FAMILY	218  LINDA LN 	6		220000	220			No
7/30/2015	15-Jul	SINGLE FAMILY	121  RANDY RD 	6		99750	99.75			No
7/30/2015	15-Jul	SINGLE FAMILY	116  E PALESTINE AVE 	6		105000	105			No
7/30/2015	15-Jul	SINGLE FAMILY	1735  CUMBERLAND STATION BLVD 	6		150500	150.5			No
7/30/2015	15-Jul	SINGLE FAMILY	1103  HAYSBORO AVE 	6		110000	110			No
7/30/2015	15-Jul	SINGLE FAMILY	634  POPLAR PL 	6		97500	97.5			No
7/30/2015	15-Jul	SINGLE FAMILY	1051  GWYNN DR 	6		235000	235			No
7/30/2015	15-Jul	SINGLE FAMILY	209  QUEEN AVE 	6		100000	100			No
7/30/2015	15-Jul	SINGLE FAMILY	1203  PENNOCK AVE 	6		267500	267.5			No
7/30/2015	15-Jul	SINGLE FAMILY	1316 A  STAINBACK AVE 	6		312300	312.3			No
7/30/2015	15-Jul	SINGLE FAMILY	1928  RIVERWOOD DR 	6		345000	345			No
7/30/2015	15-Jul	SINGLE FAMILY	200  MYRTLE ST 	6		210000	210			No
7/30/2015	15-Jul	SINGLE FAMILY	1004  PETWAY AVE 	6		185000	185			No
7/30/2015	15-Jul	SINGLE FAMILY	109 A  CREIGHTON AVE 	6		415000	415			No
7/30/2015	15-Jul	SINGLE FAMILY	2705  GREENSIDE PL 	6		389900	389.9			No
7/30/2015	15-Jul	SINGLE FAMILY	701  N 12TH ST 	6		385000	385			No
7/30/2015	15-Jul	SINGLE FAMILY	1412  EASTLAND AVE 	6		505900	505.9			No
7/30/2015	15-Jul	SINGLE FAMILY	1614  LILLIAN ST 	6		526500	526.5			No
7/30/2015	15-Jul	SINGLE FAMILY	2314  BENAY RD 	7		124900	124.9			No
7/30/2015	15-Jul	SINGLE FAMILY	178  PARK CIR 	7		150000	150			No
7/30/2015	15-Jul	SINGLE FAMILY	114  RIFLE RANGE RD 	7		132500	132.5			No
7/30/2015	15-Jul	SINGLE FAMILY	4657  CATHER CT 	7		199900	199.9			No
7/30/2015	15-Jul	SINGLE FAMILY	740  CHARLIE GANN DR 	7		140000	140			No
7/30/2015	15-Jul	SINGLE FAMILY	214  BONNALYNN DR 	7		168000	168			No
7/30/2015	15-Jul	SINGLE FAMILY	909  WAYNEWOOD LN 	7		221000	221			No
7/30/2015	15-Jul	SINGLE FAMILY	2708  WINDEMERE DR 	7		255000	255			No
7/30/2015	15-Jul	SINGLE FAMILY	3214  DINAH CT 	7		181500	181.5			No
7/30/2015	15-Jul	SINGLE FAMILY	3561  GLENFALLS DR 	7		166500	166.5			No
7/30/2015	15-Jul	SINGLE FAMILY	2533  HIBBITTS RD 	7		177500	177.5			No
7/30/2015	15-Jul	SINGLE FAMILY	624  GAILWOOD LN 	7		200000	200			No
7/30/2015	15-Jul	SINGLE FAMILY	2160  BRANCH OAK TRL 	8		273500	273.5			No
7/30/2015	15-Jul	SINGLE FAMILY	2853  RURAL HILL CIR 	8		165000	165			No
7/30/2015	15-Jul	SINGLE FAMILY	3008  RUNABOUT DR 	8		163000	163			No
7/30/2015	15-Jul	SINGLE FAMILY	824  OAKWOOD TERRACE DR 	8		105000	105			No
7/30/2015	15-Jul	SINGLE FAMILY	1000  OAK RIDGE CT 	8		133800	133.8			No
7/30/2015	15-Jul	SINGLE FAMILY	4813  BOWFIELD DR 	8		153000	153			No
7/30/2015	15-Jul	SINGLE FAMILY	1947  WILD OAKS CT 	8		188121	188.121			No
7/30/2015	15-Jul	SINGLE FAMILY	329  GROVEDALE TRCE 	8		192351	192.351			No
7/30/2015	15-Jul	SINGLE FAMILY	1932  BROOKSHINE PRT 	8		187826	187.826			No
7/30/2015	15-Jul	SINGLE FAMILY	1629  HIGHWATER DR 	8		181858	181.858			No
7/30/2015	15-Jul	SINGLE FAMILY	1705  PORCHREST WAY 	8		198924	198.924			No
7/30/2015	15-Jul	SINGLE FAMILY	1417  ROCKGLADE RUN 	8		167474	167.474			No
7/31/2015	15-Jul	SINGLE FAMILY	5  TWIN OAKS DR 	1		262300	262.3			No
7/31/2015	15-Jul	SINGLE FAMILY	312  CATHY JO DR 	1		123000	123			No
7/31/2015	15-Jul	SINGLE FAMILY	521  ARROWWOOD DR 	1		235000	235			No
7/31/2015	15-Jul	SINGLE FAMILY	444  COVENTRY DR 	1		254000	254			No
7/31/2015	15-Jul	SINGLE FAMILY	471  BROADWELL DR 	1		336500	336.5			No
7/31/2015	15-Jul	SINGLE FAMILY	5104  WHITAKER DR 	1		215500	215.5			No
7/31/2015	15-Jul	SINGLE FAMILY	4716  CHEPSTOW DR 	1		230000	230			No
7/31/2015	15-Jul	SINGLE FAMILY	1057  BEECH TREE LN 	1		438000	438			No
7/31/2015	15-Jul	SINGLE FAMILY	628  MAGNOLIA LN 	1		290000	290			No
7/31/2015	15-Jul	SINGLE FAMILY	240  PAYSON CT 	1		208000	208			No
7/31/2015	15-Jul	SINGLE FAMILY	447  KINHAWK DR 	1		252000	252			No
7/31/2015	15-Jul	SINGLE FAMILY	6937  SHELLY TRL 	1		487849	487.849			No
7/31/2015	15-Jul	SINGLE FAMILY	713  WINSLEY PL 	1		368500	368.5			No
7/31/2015	15-Jul	SINGLE FAMILY	4625  STERLING CROSS 	1		367500	367.5			No
7/31/2015	15-Jul	SINGLE FAMILY	4956  ALEXIS DR 	1		184000	184			No
7/31/2015	15-Jul	SINGLE FAMILY	9103  OTTER LN 	1		208000	208			No
7/31/2015	15-Jul	SINGLE FAMILY	3600  TURFWAY CT 	1		275082	275.082			No
7/31/2015	15-Jul	SINGLE FAMILY	1284  BENDING CREEK DR 	1		188000	188			No
7/31/2015	15-Jul	SINGLE FAMILY	1004  BLAIRFIELD DR 	1		218700	218.7			No
7/31/2015	15-Jul	SINGLE FAMILY	864  DAYBREAK DR 	1		251500	251.5			No
7/31/2015	15-Jul	SINGLE FAMILY	856  DAYBREAK DR 	1		210935	210.935			No
7/31/2015	15-Jul	SINGLE FAMILY	852  DAYBREAK DR 	1		220882	220.882			No
7/31/2015	15-Jul	SINGLE FAMILY	7129  CALDERWOOD DR 	1		237000	237			No
7/31/2015	15-Jul	SINGLE FAMILY	8633  LAWSON DR 	1		185000	185			No
7/31/2015	15-Jul	SINGLE FAMILY	8077  CANONBURY DR 	1		309900	309.9			No
7/31/2015	15-Jul	SINGLE FAMILY	9124  MACAULEY LN 	1		410000	410			No
7/31/2015	15-Jul	SINGLE FAMILY	716  WESTCOTT LN 	1		251000	251			No
7/31/2015	15-Jul	SINGLE FAMILY	4153  ALVA LN 	1		246495	246.495			No
7/31/2015	15-Jul	SINGLE FAMILY	4413  JANEFIELD WAY 	1		297895	297.895			No
7/31/2015	15-Jul	SINGLE FAMILY	2116  KIRKWALL DR 	1		304454	304.454			No
7/31/2015	15-Jul	SINGLE FAMILY	3800  ELKINS AVE 	2		232000	232			No
7/31/2015	15-Jul	SINGLE FAMILY	1500  SOUTH ST 	2		400000	400			No
7/31/2015	15-Jul	SINGLE FAMILY	811  RUSSLEO DR 	2		270000	270			No
7/31/2015	15-Jul	SINGLE FAMILY	867  W HILLWOOD DR 	2		265000	265			No
7/31/2015	15-Jul	SINGLE FAMILY	825  CLEMATIS DR 	2		391000	391			No
7/31/2015	15-Jul	SINGLE FAMILY	107  OCEOLA AVE 	2		145000	145			No
7/31/2015	15-Jul	SINGLE FAMILY	3816  LOOKOUT DR 	2		235000	235			No
7/31/2015	15-Jul	SINGLE FAMILY	408  MCADOO AVE 	2		388000	388			No
7/31/2015	15-Jul	SINGLE FAMILY	2305  BERNARD AVE 	2		334000	334			No
7/31/2015	15-Jul	SINGLE FAMILY	2612  WESTWOOD AVE 	2		547500	547.5			No
7/31/2015	15-Jul	SINGLE FAMILY	972  WINDROWE DR 	2		310000	310			No
7/31/2015	15-Jul	SINGLE FAMILY	7  VALLEY FRG 	2		500000	500			No
7/31/2015	15-Jul	SINGLE FAMILY	4002  COPELAND DR 	2		1535000	1535			No
7/31/2015	15-Jul	SINGLE FAMILY	1507 B  PARIS AVE 	2		980000	980			No
7/31/2015	15-Jul	SINGLE FAMILY	1809  CEDAR LN 	2		400000	400			No
7/31/2015	15-Jul	SINGLE FAMILY	2942  PRIMROSE CIR 	2		313000	313			No
7/31/2015	15-Jul	SINGLE FAMILY	1516 B  FERGUSON AVE 	2		405000	405			No
7/31/2015	15-Jul	SINGLE FAMILY	819  DEWEES AVE 	2		392500	392.5			No
7/31/2015	15-Jul	SINGLE FAMILY	456  SUMMIT OAKS DR 	2		434100	434.1			No
7/31/2015	15-Jul	SINGLE FAMILY	121  CLYDELAN CT 	2		515000	515			No
7/31/2015	15-Jul	SINGLE FAMILY	923  VAN LEER DR 	2		700000	700			No
7/31/2015	15-Jul	SINGLE FAMILY	7149  BAY COVE TRL 	2		300000	300			No
7/31/2015	15-Jul	SINGLE FAMILY	485  SADDLE DR 	2		226800	226.8			No
7/31/2015	15-Jul	SINGLE FAMILY	7908  HARPETH VIEW DR 	2		249900	249.9			No
7/31/2015	15-Jul	SINGLE FAMILY	1500  DAVENTRY CT 	2		515000	515			No
7/31/2015	15-Jul	SINGLE FAMILY	2200  HEMINGWAY DR 	2		1322457	1322.457			No
7/31/2015	15-Jul	SINGLE FAMILY	1017  NORFLEET DR 	2		399900	399.9			No
7/31/2015	15-Jul	SINGLE FAMILY	624  INDIAN RIDGE DR 	2		285000	285			No
7/31/2015	15-Jul	SINGLE FAMILY	6109  MELBOURNE DR 	2		540000	540			No
