Zone	Parcel ID	Land Use	Property Address	Suite/ Condo   #	Property City	Sale Date	Sale Month	Month	Sale Day	sale year	date	value	Sale Group	Legal Reference	Sold As Vacant	Multiple Parcels Involved in Sale
2	130 10 0 125.00	SINGLE FAMILY	1202  CHICKERING RD		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	1430000		20150617-0057751	No	No
2	131 01 0 113.00	SINGLE FAMILY	2225  CASTLEMAN DR		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	390000		20150615-0056727	No	No
2	131 01 0D 056.00	RESIDENTIAL CONDO	5025  HILLSBORO PIKE	8-H	NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	262000		20150617-0057802	No	No
2	131 03 0 150.00	SINGLE FAMILY	1803  SHACKLEFORD RD		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	845000		20150616-0057400	No	No
2	142 06 0A 201.00	RESIDENTIAL CONDO	810  BELLEVUE RD	201	NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	85000		20150618-0058435	No	No
2	142 11 0 170.00	SINGLE FAMILY	206  HICKS RD		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	390000		20150615-0056110	No	No
3	081 03 0 300.00	SINGLE FAMILY	2020  9TH AVE N		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	105000		20150615-0056852	No	No
3	081 07 0 130.00	SINGLE FAMILY	2018  10TH AVE N		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	75100		20150616-0056918	No	No
3	092 05 0 265.00	SINGLE FAMILY	3312  CLIFTON AVE		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	65000		20150617-0057747	No	No
3	114 07 0A 096.00	RESIDENTIAL CONDO	2314  TRAEMOOR VILLAGE PL		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	247500		20150612-0056042	No	No
6	043 07 0 093.00	SINGLE FAMILY	920  ANDERSON LN		MADISON	6/11/2015	6	Jun	11	2015	6/11/2015	125000		20150606-0056973	No	No
6	043 16 0 181.00	SINGLE FAMILY	213  WARRIOR RD		MADISON	6/11/2015	6	Jun	11	2015	6/11/2015	40500		20150611-0055479	No	No
6	061 03 0 110.00	SINGLE FAMILY	907  SOLLEY DR		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	169900		20150625-0060853	No	No
6	061 08 0 008.00	SINGLE FAMILY	1201  RICHMOND DR		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	290000		20150612-0056034	No	No
6	072 10 0 023.00	SINGLE FAMILY	2908  DAVIS AVE		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	115000		20150618-0058476	No	No
6	072 13 0 433.00	SINGLE FAMILY	1304  DOUGLAS AVE		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	100000		20150615-0056772	No	No
6	083 01 0B 001.00	RESIDENTIAL CONDO	1117 A  SHARPE AVE		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	389900		20150616-0057175	No	No
6	083 12 0 113.00	SINGLE FAMILY	2437  EASTLAND AVE		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	312000		20150615-0056841	No	No
6	094 02 0B 002.00	RESIDENTIAL CONDO	809  S 18TH ST		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	379000		20150616-0057161	No	No
7	044 05 0 047.00	SINGLE FAMILY	313  KEETON AVE		OLD HICKORY	6/11/2015	6	Jun	11	2015	6/11/2015	67000		20150617-0057593	No	No
7	044 14 0 096.00	SINGLE FAMILY	909  FOWLER ST		OLD HICKORY	6/11/2015	6	Jun	11	2015	6/11/2015	134000		20150616-0057340	No	No
7	054 13 0 089.00	SINGLE FAMILY	109  FIELDS DR		OLD HICKORY	6/11/2015	6	Jun	11	2015	6/11/2015	175000		20150612-0055906	No	Yes
7	075 11 0A 054.00	SINGLE FAMILY	1224  ANDREW DONELSON DR		HERMITAGE	6/11/2015	6	Jun	11	2015	6/11/2015	240600		20150617-0057637	No	No
7	087 01 0B 008.00	SINGLE FAMILY	2137  CHRISTINA CT		HERMITAGE	6/11/2015	6	Jun	11	2015	6/11/2015	250000		20150617-0057515	No	No
8	097 16 0A 111.00	SINGLE FAMILY	4817  PENINSULA POINTE DR		HERMITAGE	6/11/2015	6	Jun	11	2015	6/11/2015	262900		20150630-0063325	No	No
8	098 06 0A 030.00	SINGLE FAMILY	1404  BRIDGECROSS PKWY		HERMITAGE	6/11/2015	6	Jun	11	2015	6/11/2015	222000		20150618-0057993	No	No
8	122 01 0A 239.00	RESIDENTIAL CONDO	28  FAWN CREEK PASS		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	149500		20150615-0056873	No	No
8	135 06 0A 012.00	SINGLE FAMILY	2145  FORGE RIDGE CIR		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	175000		20150622-0059446	No	No
8	149 07 0A 125.00	SINGLE FAMILY	600  CADOGAN CT		ANTIOCH	6/11/2015	6	Jun	11	2015	6/11/2015	165000		20150615-0056474	No	No
8	150 12 0A 066.00	SINGLE FAMILY	1405  RUGOSA CT		ANTIOCH	6/11/2015	6	Jun	11	2015	6/11/2015	226500		20150706-0064924	No	No
9	081 04 0 163.00	SINGLE FAMILY	1900  4TH AVE N		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	140000		20150624-0060718	No	No
9	081 08 2F 001.00	RESIDENTIAL CONDO	1902  5TH AVE N		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	392500		20150616-0056915	No	No
9	081 16 0 747.00	SINGLE FAMILY	914  PHILLIPS ST		NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	390000		20150612-0055743	No	No
9	093 09 0C 058.00	RESIDENTIAL CONDO	1212  LAUREL ST	801	NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	1125000		20150612-0056037	No	No
9	093 09 0C 099.00	RESIDENTIAL CONDO	1212  LAUREL ST	1012	NASHVILLE	6/11/2015	6	Jun	11	2015	6/11/2015	310446		20150615-0056875	No	No
1	119 02 0 172.00	SINGLE FAMILY	99  ORIEL AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	125500		20150615-0056712	No	No
1	119 13 0 157.00	SINGLE FAMILY	520  MORTON AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	135000		20150618-0058341	No	No
1	160 04 0 084.00	SINGLE FAMILY	486  BRENTVIEW HILLS DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	375000		20150615-0056397	No	No
1	161 15 0B 083.00	RESIDENTIAL CONDO	3513  STEFFISBURG DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	185000		20150618-0058273	No	No
1	161 16 0A 035.00	RESIDENTIAL CONDO	148  SHADOW GLEN DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	147000		20150616-0057151	No	No
1	162 05 0 234.00	SINGLE FAMILY	417  OCALA CT N		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	149500		20150615-0056202	No	No
1	162 09 0A 068.00	RESIDENTIAL CONDO	5510  COUNTRY DR	68	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	82000		20150617-0057455	No	No
1	162 13 0 139.00	SINGLE FAMILY	412  CEDARVIEW DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	133000		20150616-0057110	No	No
1	171 07 0B 005.00	SINGLE FAMILY	226  JONES PKWY		BRENTWOOD	6/12/2015	6	Jun	12	2015	6/12/2015	980000		20150617-0057758	No	No
1	172 12 0A 041.00	SINGLE FAMILY	604  BRADFORD HILLS CT		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	235000		20150616-0056984	No	No
1	172 15 0 002.00	SINGLE FAMILY	6125  MT PISGAH RD		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	508000		20150615-0056163	No	No
1	173 09 0A 608.00	SINGLE FAMILY	2409  ALTERAS DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	187000		20150618-0058512	No	No
1	174 01 0A 054.00	SINGLE FAMILY	1213  ANDUIN AVE		ANTIOCH	6/12/2015	6	Jun	12	2015	6/12/2015	181000		20150618-0058508	No	No
1	186 04 0A 022.00	SINGLE FAMILY	8024  CANONBURY DR		NOLENSVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	316000		20150615-0056368	No	No
2	092 16 0C 103.00	RESIDENTIAL CONDO	807  18TH AVE S	103	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	342500		20150617-0057828	No	No
2	092 16 0D 516.00	RESIDENTIAL CONDO	1803  BROADWAY	516	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	219900		20150616-0057146	No	No
2	103 12 0A 018.00	RESIDENTIAL CONDO	4200  WEST END AVE	306	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	273000		20150617-0057512	No	No
2	104 02 4A 202.00	RESIDENTIAL CONDO	3102  WEST END CIR	202	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	344900		20150617-0057492	No	No
2	104 09 0 222.00	SINGLE FAMILY	3709  WHITLAND AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	855000		20150617-0057472	No	No
2	104 13 0 081.00	SINGLE FAMILY	214  LEONARD AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	525000		20150615-0056188	No	No
2	104 14 0C 007.00	RESIDENTIAL CONDO	2709  LINMAR AVE	7	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	235000		20150616-0057317	No	No
2	105 05 0L 001.00	RESIDENTIAL CONDO	1717 A  14TH AVE S		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	492000		20150618-0058165	No	No
2	105 10 0C 204.00	RESIDENTIAL CONDO	760  WEDGEWOOD PARK	204	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	217500		20150617-0057749	No	No
2	115 10 0 016.00	SINGLE FAMILY	6719  PENNYWELL DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	299000		20150618-0058474	No	No
2	117 03 0A 144.00	RESIDENTIAL CONDO	3000  HILLSBORO PIKE	144	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	157000		20150616-0057115	No	No
2	117 03 0C 104.00	RESIDENTIAL CONDO	104  HILLSBORO PL		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	219000		20150616-0057182	No	No
2	118 01 0 474.00	SINGLE FAMILY	812 B  KNOX AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	699000		20150630-0063297	No	No
2	118 09 0 180.00	SINGLE FAMILY	3404  LEALAND LN		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	921800		20150615-0056703	No	No
2	118 13 0 094.00	SINGLE FAMILY	3613  DOGE PL		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	348000		20150625-0061370	No	No
2	118 13 0T 002.00	RESIDENTIAL CONDO	3619 B  MAYFLOWER PL		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	649000		20150616-0057395	No	No
2	128 12 0C 025.00	RESIDENTIAL CONDO	1140  WOODBURY FALLS CT		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	238690		20150618-0058480	No	No
2	128 16 0A 012.00	SINGLE FAMILY	7061  STILL SPRING HOLLOW DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	240000		20150617-0057573	No	No
2	129 15 0A 012.00	RESIDENTIAL CONDO	21  VAUGHNS GAP RD	12	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	135000		20150616-0056951	No	No
2	130 15 0 021.00	SINGLE FAMILY	2807  TYNE BLVD		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	885000		20150615-0056373	No	No
2	132 01 0 101.00	SINGLE FAMILY	962  GREERLAND DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	390000		20150615-0056583	No	No
2	132 11 0 069.00	SINGLE FAMILY	766  ELYSIAN FIELDS RD		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	541000		20150615-0056890	No	No
2	141 07 0B 029.00	SINGLE FAMILY	113  RYAN CT		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	215000		20150616-0057016	No	No
3	126 16 0A 519.00	SINGLE FAMILY	7201  RIVERFRONT DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	336700		20150618-0058292	No	No
4	059 15 0A 167.00	SINGLE FAMILY	3384  WILLIAM BAILEY DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	214122		20150617-0057719	No	No
4	067 00 0 078.00	SINGLE FAMILY	5069  OLD HYDES FERRY PIKE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	95000		20150619-0058729	No	No
5	033 03 0B 079.00	SINGLE FAMILY	205  IVY HILL LN		GOODLETTSVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	232500		20150616-0057275	No	No
6	026 06 0 034.00	SINGLE FAMILY	117  BROCKHAMPTON CT		GOODLETTSVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	162000		20150616-0057099	No	No
6	043 02 0 082.00	SINGLE FAMILY	625  MAY CT S		MADISON	6/12/2015	6	Jun	12	2015	6/12/2015	166900		20150619-0059075	No	No
6	043 06 0 333.00	SINGLE FAMILY	649  ROOSEVELT AVE		MADISON	6/12/2015	6	Jun	12	2015	6/12/2015	59000		20150615-0056308	No	No
6	043 14 0 175.00	SINGLE FAMILY	237  HILLCREST DR		MADISON	6/12/2015	6	Jun	12	2015	6/12/2015	100000		20150617-0057848	No	No
6	060 04 0 003.00	SINGLE FAMILY	329  HOMESTEAD RD		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	88000		20150615-0056412	No	No
6	061 15 0 035.00	DUPLEX	3931  BAXTER AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	155000		20150618-0058201	No	No
6	071 11 0 108.00	SINGLE FAMILY	341  MARSHALL ST		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	89000		20150623-0060138	No	No
6	072 15 0 168.00	SINGLE FAMILY	1609  PORTER AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	325000		20150616-0057225	No	Yes
6	072 15 0 169.00	SINGLE FAMILY	1611  PORTER AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	325000		20150616-0057225	No	Yes
6	073 10 0 071.00	SINGLE FAMILY	101  GOODE CT		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	160000		20150617-0057456	No	No
6	082 03 0 385.00	SINGLE FAMILY	1022  LISCHEY AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	303850		20150619-0059046	No	No
6	082 12 0 063.00	SINGLE FAMILY	317  NEILL AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	175000		20150612-0055888	No	No
6	082 12 0 177.00	SINGLE FAMILY	924  MARINA ST		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	225000		20150617-0057911	No	Yes
6	083 01 0 077.00	SINGLE FAMILY	1034 C  W GREENWOOD AVE		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	225000		20150617-0057911	No	Yes
6	083 07 0 135.00	SINGLE FAMILY	701  SKYVIEW DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	185000		20150624-0060339	No	No
6	083 07 0K 001.00	RESIDENTIAL CONDO	300 A  TILLMAN LN		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	387000		20150616-0057371	No	No
6	083 07 0K 002.00	RESIDENTIAL CONDO	300 B  TILLMAN LN		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	387000		20150616-0057372	No	No
6	083 07 0L 001.00	RESIDENTIAL CONDO	720 A  SKYVIEW DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	342500		20150616-0057369	No	No
6	094 03 0 027.00	SINGLE FAMILY	2829  BARCLAY DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	237000		20150618-0058466	No	No
7	044 14 0 063.00	SINGLE FAMILY	1004  FOWLER ST		OLD HICKORY	6/12/2015	6	Jun	12	2015	6/12/2015	108000		20150625-0060971	No	No
7	044 15 0A 001.00	RESIDENTIAL CONDO	1103  ELLISTON ST		OLD HICKORY	6/12/2015	6	Jun	12	2015	6/12/2015	65000		20150617-0057897	No	No
7	044 15 0A 002.00	RESIDENTIAL CONDO	1105  ELLISTON ST		OLD HICKORY	6/12/2015	6	Jun	12	2015	6/12/2015	65500		20150617-0057890	No	No
7	064 08 0A 049.00	SINGLE FAMILY	3201  QUIET TREE GRV		OLD HICKORY	6/12/2015	6	Jun	12	2015	6/12/2015	261000		20150629-0062044	No	No
7	065 05 0 027.00	SINGLE FAMILY	4816  SMOKEY DR		OLD HICKORY	6/12/2015	6	Jun	12	2015	6/12/2015	128750		20150606-0056983	No	No
7	075 08 0A 091.00	RESIDENTIAL CONDO	191  BROOKE CASTLE DR		HERMITAGE	6/12/2015	6	Jun	12	2015	6/12/2015	75000		20150617-0057870	No	No
7	095 07 0 059.00	SINGLE FAMILY	2317  DEERWOOD RD		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	195000		20150616-0057106	No	No
7	096 14 0 077.00	SINGLE FAMILY	2920  TWIN LAWN DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	108900		20150616-0057134	No	No
7	097 02 0A 417.00	RESIDENTIAL CONDO	2124  RIVER OVERLOOK DR		HERMITAGE	6/12/2015	6	Jun	12	2015	6/12/2015	179000		20150617-0057857	No	No
8	108 04 0 041.00	SINGLE FAMILY	924  WEMBERTON DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	150000		20150617-0057585	No	No
8	122 01 0A 232.00	RESIDENTIAL CONDO	14  FAWN CREEK PASS		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	155000		20150617-0057664	No	No
8	135 10 0C 168.00	SINGLE FAMILY	2860  EVERGREEN RIDGE PT		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	176000		20150618-0058321	No	No
8	136 05 0A 057.00	SINGLE FAMILY	3012  HARBOR LIGHTS DR		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	120000		20150615-0056868	No	No
8	150 07 0 425.00	SINGLE FAMILY	3300  TOWNE VILLAGE RD		ANTIOCH	6/12/2015	6	Jun	12	2015	6/12/2015	129900		20150616-0057091	No	No
8	151 01 0A 100.00	SINGLE FAMILY	3325  MILBRIDGE DR		ANTIOCH	6/12/2015	6	Jun	12	2015	6/12/2015	147500		20150616-0057101	No	No
8	164 16 0A 115.00	SINGLE FAMILY	837  POST OAK DR		ANTIOCH	6/12/2015	6	Jun	12	2015	6/12/2015	108000		20150618-0058393	No	No
9	081 16 0F 002.00	RESIDENTIAL CONDO	1038 B  SCOVEL ST		NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	414865		20150616-0056939	No	No
9	093 09 0C 242.00	RESIDENTIAL CONDO	1212  LAUREL ST	2005	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	640370		20150615-0056871	No	No
9	093 13 0C 031.00	RESIDENTIAL CONDO	600  12TH AVE S	415	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	445000		20150615-0056329	No	No
9	093 13 0C 044.00	RESIDENTIAL CONDO	600  12TH AVE S	428	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	275000		20150617-0057827	No	No
9	093 13 0C 350.00	RESIDENTIAL CONDO	600  12TH AVE S	1813	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	530000		20150625-0061154	No	No
9	093 13 0D 124.00	RESIDENTIAL CONDO	700  12TH AVE S	1402	NASHVILLE	6/12/2015	6	Jun	12	2015	6/12/2015	1200000		20150612-0056014	No	No
2	132 13 0 078.00	SINGLE FAMILY	919  VAN LEER DR		NASHVILLE	6/13/2015	6	Jun	13	2015	6/13/2015	525000		20150617-0057552	No	No
3	114 07 0A 101.00	RESIDENTIAL CONDO	2345  TRAEMOOR VILLAGE PL		NASHVILLE	6/14/2015	6	Jun	14	2015	6/14/2015	249900		20150721-0071357	No	No
1	105 11 0D 005.00	RESIDENTIAL CONDO	502  SOUTHGATE AVE	5	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	384293		20150618-0058128	No	No
1	119 05 0 365.00	SINGLE FAMILY	338  WHITSETT RD		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	97000		20150618-0058372	No	Yes
1	119 10 0 154.00	SINGLE FAMILY	2722  HARTFORD DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	119000		20150616-0057112	No	No
1	133 03 0 161.00	SINGLE FAMILY	3318  DUMAS DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	190000		20150625-0061249	No	No
1	133 16 0A 029.00	RESIDENTIAL CONDO	270  TAMPA DR	D-19	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	15000		20150630-0062799	No	No
1	146 04 0 033.00	SINGLE FAMILY	717  HARDING PL		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	153390		20150618-0058178	No	No
1	146 15 0 170.00	SINGLE FAMILY	5213  OVERTON RD		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	437500		20150617-0057566	No	No
1	147 10 0 119.00	SINGLE FAMILY	626  WATSONWOOD DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	202000		20150615-0056887	No	No
1	148 09 0 114.00	SINGLE FAMILY	3904  W VALLEY DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	130000		20150616-0057094	No	No
1	160 14 0A 006.00	SINGLE FAMILY	5657  OAKES DR		BRENTWOOD	6/15/2015	6	Jun	15	2015	6/15/2015	325000		20150617-0057604	No	No
1	160 15 0D 010.00	RESIDENTIAL CONDO	311  SEVEN SPRINGS WAY	302	BRENTWOOD	6/15/2015	6	Jun	15	2015	6/15/2015	230000		20150618-0058219	No	No
1	161 01 0 010.00	SINGLE FAMILY	305  W FORK CT		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	450000		20150616-0057002	No	No
1	161 02 0 024.00	SINGLE FAMILY	5015  META DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	221000		20150617-0057776	No	No
1	161 10 0A 100.00	SINGLE FAMILY	5016  ENGLISH VILLAGE DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	196500		20150626-0061705	No	No
1	162 13 0 028.00	DUPLEX	425  CEDARVALLEY DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	95900		20150617-0057556	No	No
1	171 04 0B 004.00	SINGLE FAMILY	5612  CLOVERLAND PARK DR		BRENTWOOD	6/15/2015	6	Jun	15	2015	6/15/2015	410000		20150617-0057852	No	No
1	172 15 0A 001.00	SINGLE FAMILY	2837  CALL HILL RD		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	249900		20150619-0058557	No	No
1	173 16 0A 204.00	SINGLE FAMILY	3917  STEPHENS RIDGE WAY		ANTIOCH	6/15/2015	6	Jun	15	2015	6/15/2015	165500		20150622-0059278	No	No
1	174 11 0A 450.00	SINGLE FAMILY	2585  KANLOW DR		ANTIOCH	6/15/2015	6	Jun	15	2015	6/15/2015	162640		20150618-0058281	No	No
1	174 11 0B 028.00	SINGLE FAMILY	6205  SUZY DR		ANTIOCH	6/15/2015	6	Jun	15	2015	6/15/2015	221300		20150618-0058111	No	No
1	181 02 0A 056.00	RESIDENTIAL CONDO	8221  LENOX CREEKSIDE DR	14	ANTIOCH	6/15/2015	6	Jun	15	2015	6/15/2015	129000		20150619-0058667	No	No
1	181 02 0B 016.00	SINGLE FAMILY	6715  SUNNYWOOD DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	186900		20150618-0058323	No	No
2	092 09 0 228.00	SINGLE FAMILY	419  36TH AVE N		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	146000		20150622-0059653	No	No
2	103 05 0 029.00	SINGLE FAMILY	194  FORESTWOOD DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	672004		20150615-0056885	No	No
2	104 08 0L 206.00	RESIDENTIAL CONDO	1504  18TH AVE S	206	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	192000		20150618-0058183	No	No
2	104 14 0H 050.00	SINGLE FAMILY	419  PRESTWICK CT		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	730000		20150706-0065347	No	No
2	104 16 0 347.00	SINGLE FAMILY	1511  ASHWOOD AVE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	510000		20150624-0060328	No	No
2	105 01 0B 301.00	RESIDENTIAL CONDO	1010  16TH AVE S	301	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	375000		20150618-0058235	No	No
2	105 13 0 378.00	SINGLE FAMILY	2306  10TH AVE S		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	812367		20150623-0060159	No	No
2	117 07 0E 007.00	RESIDENTIAL CONDO	2018  STOKES LN		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	260000		20150617-0057831	No	No
2	118 01 0 278.00	SINGLE FAMILY	924  GILMORE AVE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	379000		20150619-0059001	No	No
2	118 01 0W 001.00	RESIDENTIAL CONDO	817 A  KNOX AVE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	510000		20150617-0057662	No	No
2	118 01 0W 002.00	RESIDENTIAL CONDO	817 B  KNOX AVE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	510000		20150617-0057660	No	No
2	118 02 0C 063.00	RESIDENTIAL CONDO	801  INVERNESS AVE	D7	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	146750		20150616-0057050	No	No
2	118 06 0 037.01	SINGLE FAMILY	912  GALE LN		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	491000		20150618-0058213	No	No
2	129 15 0A 133.00	RESIDENTIAL CONDO	21  VAUGHNS GAP RD	133	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	93500		20150616-0057140	No	No
2	130 05 0 118.00	SINGLE FAMILY	207  PAGE RD		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	687500		20150619-0058757	No	No
2	131 01 0D 064.00	RESIDENTIAL CONDO	5025  HILLSBORO PIKE	10-B	NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	170000		20150618-0058192	No	No
2	131 04 0 136.00	SINGLE FAMILY	1030  WOODVALE DR		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	445000		20150617-0057547	No	No
2	132 09 0L 002.00	RESIDENTIAL CONDO	4408 B  LEALAND LN		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	749900		20150624-0060485	No	No
2	142 09 0F 703.00	RESIDENTIAL CONDO	703  GENERAL GEORGE PATTON RD		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	230000		20150625-0061218	No	No
3	091 06 0 322.00	SINGLE FAMILY	5507 A  KENTUCKY AVE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	354900		20150618-0058355	No	No
3	126 15 0B 184.00	SINGLE FAMILY	8229  BOONE TRCE		NASHVILLE	6/15/2015	6	Jun	15	2015	6/15/2015	217500		20150616-0057196	No	No
